VIN110,County,City,State,PostalCode,ModelYear,Make,Model,VehicleType,CAFVEligibility,ElectricRange,BaseMSRP,LegislativeDistrict,DOLVehicleID,ElectricUtility,CensusTract,Latitude,Longitude
1N4AZ1CP278,San Francisco,San Francisco,WA,92265,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,80.0,0,30,863652805,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.0358932040901,-121.6573432426323
1N4AZ1CP279,Los Angeles,Los Angeles,WA,94256,2019,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,140.0,0,49,721138316,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.77431007731123,-122.59439613760887
1N4AZ1CP280,Multnomah,Portland,WA,97854,2017,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,51.0,0,7,198641901,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.66147433747508,-121.30280470276337
1N4AZ1CP281,San Francisco,San Francisco,WA,99011,2020,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,111.0,0,44,172687799,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.59269118966033,-122.39336279132479
1N4AZ1CP282,Multnomah,Portland,WA,96754,2017,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,229.0,0,32,965582049,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.12811549696412,-122.05459891136431
1N4AZ1CP283,Los Angeles,Los Angeles,WA,97167,2024,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.0,0,23,867603200,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.701168517818395,-121.32683499374023
1N4AZ1CP284,Los Angeles,Los Angeles,WA,94522,2016,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,0,3,462969074,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.12444003691089,-121.98351664898335
1N4AZ1CP285,King,Bellevue,WA,92171,2017,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,80.0,0,24,808152483,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.733314378453244,-122.45088487316848
1N4AZ1CP286,Los Angeles,Los Angeles,WA,91470,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,120.0,0,45,749320793,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.643433465362534,-121.12432933086811
1N4AZ1CP287,Multnomah,Portland,WA,96414,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,180.0,0,12,596638738,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.03966189205562,-122.65893953287916
1N4AZ1CP288,King,Bellevue,WA,96483,2019,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,210.0,0,6,922719279,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.194877963633346,-122.34154644688401
1N4AZ1CP289,San Francisco,San Francisco,WA,98398,2017,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,133.0,0,20,605988755,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.12367505098575,-121.4595900279856
1N4AZ1CP290,Multnomah,Portland,WA,93666,2021,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75.0,0,22,815267227,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.279444396495634,-122.15710248313471
1N4AZ1CP291,King,Bellevue,WA,95034,2015,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,227.0,0,30,906720591,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.42912106271474,-121.26572375634755
1N4AZ1CP292,King,Seattle,WA,97276,2018,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,91.0,0,33,738805750,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.391798984391144,-121.54170829311909
1N4AZ1CP293,Los Angeles,Los Angeles,WA,99363,2021,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,232.0,0,17,702761171,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.82546593619783,-122.00851951487004
1N4AZ1CP294,King,Bellevue,WA,99162,2015,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,226.0,0,43,155108646,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.967446608352844,-122.1965833227702
1N4AZ1CP295,San Francisco,San Francisco,WA,92192,2015,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,255.0,0,12,285021907,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.671688205287786,-122.83864427525494
1N4AZ1CP296,Los Angeles,Los Angeles,WA,97789,2018,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,52.0,0,43,616170064,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.338930239406196,-121.66723551217547
1N4AZ1CP297,Multnomah,Portland,WA,93677,2023,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,275.0,0,43,296146108,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.84803966685286,-121.3601544038531
1N4AZ1CP298,Multnomah,Portland,WA,98203,2020,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.0,0,40,962905306,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.93616494465381,-121.874556953503
1N4AZ1CP299,King,Seattle,WA,96706,2020,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81.0,0,44,253520424,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.154939550425254,-122.52816545215792
1N4AZ1CP300,Multnomah,Portland,WA,91886,2024,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,278.0,0,48,206852748,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.4687323598746,-122.23966680132068
1N4AZ1CP301,Multnomah,Portland,WA,99857,2023,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,118.0,0,3,118917281,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.131327669893224,-122.5520754794843
1N4AZ1CP302,San Francisco,San Francisco,WA,90647,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90.0,0,48,504137542,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.9504566812088,-121.04709127755163
1N4AZ1CP303,Los Angeles,Los Angeles,WA,95480,2021,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95.0,0,9,478505822,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.168292014432026,-122.62174941336889
1N4AZ1CP304,San Francisco,San Francisco,WA,94956,2020,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,244.0,0,12,796855001,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.09215828178715,-122.95729920335339
1N4AZ1CP305,Multnomah,Portland,WA,97813,2015,Tesla,Model S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,229.0,0,33,620617561,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.67320669334234,-122.08100019257725
1N4AZ1CP306,King,Seattle,WA,95947,2016,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,260.0,0,38,544438108,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.2257492841405,-121.42280498523375
1N4AZ1CP307,San Francisco,San Francisco,WA,97680,2017,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293.0,0,11,650480884,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.53676343979973,-122.51807699652096
1N4AZ1CP308,Multnomah,Portland,WA,94472,2023,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,225.0,0,27,994207339,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.57806502912799,-121.57327469353528
1N4AZ1CP309,Multnomah,Portland,WA,92291,2024,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270.0,0,40,117813311,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.56213289614705,-121.60825567289191
1N4AZ1CP310,San Francisco,San Francisco,WA,91266,2019,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,261.0,0,34,422914857,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.07016584259094,-122.05376262033876
1N4AZ1CP311,San Francisco,San Francisco,WA,91894,2023,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,141.0,0,37,141191035,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.07094341508137,-121.88662456188065
1N4AZ1CP312,Multnomah,Portland,WA,90129,2018,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81.0,0,5,140948788,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.21201280447971,-121.498697461603
1N4AZ1CP313,Los Angeles,Los Angeles,WA,92780,2021,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,79.0,0,47,250877717,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.663826639388176,-122.6980174254711
1N4AZ1CP314,San Francisco,San Francisco,WA,97247,2015,Tesla,Model 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136.0,0,3,249461331,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.44023590062098,-121.41913146942622
1N4AZ1CP315,San Francisco,San Francisco,WA,92556,2017,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,201.0,0,44,841365037,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.79444126804199,-122.5295112726199
1N4AZ1CP316,King,Seattle,WA,93071,2023,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.0,0,14,991381367,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.294301655368365,-122.88038255699293
1N4AZ1CP317,Los Angeles,Los Angeles,WA,96759,2021,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,291.0,0,4,200774117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.96902475302847,-122.48124814733114
1N4AZ1CP318,King,Bellevue,WA,90246,2021,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.0,0,49,838153611,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.84872300995463,-121.01709442786581
1N4AZ1CP319,King,Seattle,WA,98788,2023,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,256.0,0,29,961998578,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.6484834706552,-122.6227879087723
1N4AZ1CP320,San Francisco,San Francisco,WA,97177,2021,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,121.0,0,4,170832103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.41240187474797,-122.88242801580103
1N4AZ1CP321,San Francisco,San Francisco,WA,92518,2018,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,89.0,0,18,920107431,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.15218156779474,-121.51407838265106
1N4AZ1CP322,Los Angeles,Los Angeles,WA,90049,2018,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,113.0,0,12,561144146,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.31746199066709,-122.46189357972895
1N4AZ1CP323,King,Seattle,WA,91007,2017,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,68.0,0,19,750951992,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.81979474574942,-122.68699579926648
1N4AZ1CP324,King,Seattle,WA,94759,2020,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,296.0,0,42,339802799,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.218297266628504,-121.0846291053756
1N4AZ1CP325,Los Angeles,Los Angeles,WA,98313,2024,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,109.0,0,29,927374104,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.14795924629261,-122.74856414767899
1N4AZ1CP326,San Francisco,San Francisco,WA,96411,2017,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,283.0,0,46,224209578,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.20996842584275,-121.70109407605959
1N4AZ1CP327,San Francisco,San Francisco,WA,93265,2023,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.0,0,24,917555296,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.782062063660575,-122.00352672620471
1N4AZ1CP328,King,Seattle,WA,96591,2017,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.0,0,12,768235418,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.61373932497124,-122.55708083043986
1N4AZ1CP329,Multnomah,Portland,WA,97425,2024,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,154.0,0,20,520850524,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.57376897586527,-122.42800396021887
1N4AZ1CP330,Multnomah,Portland,WA,99698,2016,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,216.0,0,22,276988177,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.45264009476111,-121.89439343611463
1N4AZ1CP331,Multnomah,Portland,WA,96919,2016,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90.0,0,4,582102757,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.56883158802909,-121.15059456259509
1N4AZ1CP332,Multnomah,Portland,WA,98824,2017,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,154.0,0,19,102487416,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.975747133450206,-121.83265267802564
1N4AZ1CP333,King,Seattle,WA,93446,2023,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,78.0,0,40,953570006,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.448970045480024,-122.68287004337203
1N4AZ1CP334,San Francisco,San Francisco,WA,96184,2023,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,133.0,0,41,581041358,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.22862818291521,-122.25829847066815
1N4AZ1CP335,San Francisco,San Francisco,WA,95991,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,71.0,0,21,149538654,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.672902490461745,-122.51013693166827
1N4AZ1CP336,Los Angeles,Los Angeles,WA,90628,2016,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,222.0,0,7,485247344,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.11590023921732,-121.48430025393054
1N4AZ1CP337,Los Angeles,Los Angeles,WA,96560,2017,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,95.0,0,41,414793922,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.663497852160376,-121.84496613780887
1N4AZ1CP338,Los Angeles,Los Angeles,WA,90314,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,63.0,0,38,589065158,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.5355070126118,-122.00390960418109
1N4AZ1CP339,King,Bellevue,WA,94118,2015,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.0,0,33,184572515,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.81684074205438,-122.16557000903023
1N4AZ1CP340,King,Seattle,WA,90390,2018,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,246.0,0,26,605562391,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.009489985138345,-122.29787219343088
1N4AZ1CP341,King,Bellevue,WA,90945,2022,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207.0,0,4,517914177,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.84747464187165,-121.91563032347231
1N4AZ1CP342,Multnomah,Portland,WA,96980,2023,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,136.0,0,10,921959683,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.66641012456561,-121.37297216104783
1N4AZ1CP343,Los Angeles,Los Angeles,WA,91855,2023,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,167.0,0,34,129508179,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.660876252285874,-122.70600650932711
1N4AZ1CP344,King,Bellevue,WA,92344,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90.0,0,23,359593700,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.54218622633899,-121.51077592868806
1N4AZ1CP345,King,Bellevue,WA,96778,2020,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,163.0,0,21,811703669,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.53800141301115,-121.96845304172452
1N4AZ1CP346,Multnomah,Portland,WA,90848,2015,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137.0,0,25,921385719,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.87499024384445,-121.179293337352
1N4AZ1CP347,San Francisco,San Francisco,WA,91875,2015,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,231.0,0,4,505839563,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.5788506752651,-122.70283311865745
1N4AZ1CP348,Multnomah,Portland,WA,97572,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,232.0,0,28,880227277,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.63665660783297,-122.14003550526773
1N4AZ1CP349,King,Seattle,WA,91192,2016,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,258.0,0,42,137347706,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.451212202861086,-121.98439477848392
1N4AZ1CP350,San Francisco,San Francisco,WA,91208,2018,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,279.0,0,25,768563425,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.670121179643,-121.02833955640321
1N4AZ1CP351,King,Seattle,WA,95509,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,295.0,0,36,202116206,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.979501736624364,-121.52454229879298
1N4AZ1CP352,San Francisco,San Francisco,WA,96536,2023,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255.0,0,2,980787202,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.238687796227644,-122.57428082121355
1N4AZ1CP353,San Francisco,San Francisco,WA,97255,2020,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,278.0,0,40,642043617,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.7089435376521,-122.78405455353428
1N4AZ1CP354,Multnomah,Portland,WA,97301,2017,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,82.0,0,15,359266641,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.07666429312182,-121.37385132551717
1N4AZ1CP355,Multnomah,Portland,WA,95172,2017,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,249.0,0,13,725839497,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.713848431840056,-121.40530421871719
1N4AZ1CP356,King,Bellevue,WA,92381,2016,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.0,0,27,840288285,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.030931271355286,-121.69720874656477
1N4AZ1CP357,King,Bellevue,WA,99840,2017,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218.0,0,15,519307980,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.38250609680578,-121.19162588496866
1N4AZ1CP358,King,Seattle,WA,94561,2023,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107.0,0,43,434530314,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.64524951445449,-121.44940423215232
1N4AZ1CP359,King,Bellevue,WA,97070,2017,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,239.0,0,45,193832117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.04914731478044,-122.60132338271441
1N4AZ1CP360,King,Bellevue,WA,93843,2023,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.0,0,31,216830567,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.50485323124472,-122.51812258844059
1N4AZ1CP361,San Francisco,San Francisco,WA,96502,2023,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,293.0,0,28,281793533,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.5515685330886,-122.81267397804648
1N4AZ1CP362,Multnomah,Portland,WA,90237,2019,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,124.0,0,6,922622983,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.969985519025535,-122.92627284341663
1N4AZ1CP363,Los Angeles,Los Angeles,WA,97149,2015,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239.0,0,33,547513387,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.15359473316083,-122.29325807589545
1N4AZ1CP364,King,Seattle,WA,93635,2024,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,123.0,0,32,761812876,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.18037337739849,-122.04706918021462
1N4AZ1CP365,Los Angeles,Los Angeles,WA,97935,2017,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,85.0,0,23,878389305,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.95436247170995,-121.17117546870958
1N4AZ1CP366,Los Angeles,Los Angeles,WA,92937,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104.0,0,38,685410034,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.11394458259264,-121.39520388585534
1N4AZ1CP367,King,Seattle,WA,90570,2015,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,50.0,0,5,385643328,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.35024265472819,-121.01978353648992
1N4AZ1CP368,Multnomah,Portland,WA,92862,2021,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,62.0,0,9,651291451,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.90664445524985,-121.70307567464539
1N4AZ1CP369,San Francisco,San Francisco,WA,99085,2018,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,114.0,0,5,274671380,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.97184730326868,-121.91494632868869
1N4AZ1CP370,Los Angeles,Los Angeles,WA,98559,2020,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,227.0,0,42,954274530,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.41394281486402,-122.25452593359397
