VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Vehicle Type,CAFV Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,Census Tract
1N4AZ1CP275,San Francisco,San Francisco,WA,95055,2024,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,274,0,4,469444936,POINT (-122.7389038365747 47.51775966114462),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP276,Multnomah,Portland,WA,96898,2019,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,188,0,6,598749986,POINT (-121.82651636988786 46.699550575887635),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP277,Los Angeles,Los Angeles,WA,93663,2023,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179,0,49,524006697,POINT (-121.66992206104959 47.100281192526914),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP278,San Francisco,San Francisco,WA,92265,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,80,0,30,863652805,POINT (-121.6573432426323 46.0358932040901),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP279,Los Angeles,Los Angeles,WA,94256,2019,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,140,0,49,721138316,POINT (-122.59439613760887 47.77431007731123),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP280,Multnomah,Portland,WA,97854,2017,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,51,0,7,198641901,POINT (-121.30280470276337 46.66147433747508),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP281,San Francisco,San Francisco,WA,99011,2020,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,111,0,44,172687799,POINT (-122.39336279132479 47.59269118966033),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP282,Multnomah,Portland,WA,96754,2017,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,229,0,32,965582049,POINT (-122.05459891136431 46.12811549696412),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP283,Los Angeles,Los Angeles,WA,97167,2024,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,23,867603200,POINT (-121.32683499374023 47.701168517818395),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP284,Los Angeles,Los Angeles,WA,94522,2016,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,3,462969074,POINT (-121.98351664898335 47.12444003691089),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP285,King,Bellevue,WA,92171,2017,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,80,0,24,808152483,POINT (-122.45088487316848 47.733314378453244),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP286,Los Angeles,Los Angeles,WA,91470,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,120,0,45,749320793,POINT (-121.12432933086811 47.643433465362534),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP287,Multnomah,Portland,WA,96414,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,180,0,12,596638738,POINT (-122.65893953287916 46.03966189205562),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP288,King,Bellevue,WA,96483,2019,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,210,0,6,922719279,POINT (-122.34154644688401 47.194877963633346),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP289,San Francisco,San Francisco,WA,98398,2017,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,133,0,20,605988755,POINT (-121.4595900279856 47.12367505098575),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP290,Multnomah,Portland,WA,93666,2021,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,22,815267227,POINT (-122.15710248313471 47.279444396495634),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP291,King,Bellevue,WA,95034,2015,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,227,0,30,906720591,POINT (-121.26572375634755 47.42912106271474),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP292,King,Seattle,WA,97276,2018,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,91,0,33,738805750,POINT (-121.54170829311909 47.391798984391144),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP293,Los Angeles,Los Angeles,WA,99363,2021,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,232,0,17,702761171,POINT (-122.00851951487004 46.82546593619783),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP294,King,Bellevue,WA,99162,2015,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,226,0,43,155108646,POINT (-122.1965833227702 46.967446608352844),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP295,San Francisco,San Francisco,WA,92192,2015,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,255,0,12,285021907,POINT (-122.83864427525494 46.671688205287786),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP296,Los Angeles,Los Angeles,WA,97789,2018,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,52,0,43,616170064,POINT (-121.66723551217547 47.338930239406196),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP297,Multnomah,Portland,WA,93677,2023,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,275,0,43,296146108,POINT (-121.3601544038531 47.84803966685286),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP298,Multnomah,Portland,WA,98203,2020,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134,0,40,962905306,POINT (-121.874556953503 47.93616494465381),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP299,King,Seattle,WA,96706,2020,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,44,253520424,POINT (-122.52816545215792 46.154939550425254),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP300,Multnomah,Portland,WA,91886,2024,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,278,0,48,206852748,POINT (-122.23966680132068 47.4687323598746),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP301,Multnomah,Portland,WA,99857,2023,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,118,0,3,118917281,POINT (-122.5520754794843 47.131327669893224),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP302,San Francisco,San Francisco,WA,90647,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90,0,48,504137542,POINT (-121.04709127755163 47.9504566812088),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP303,Los Angeles,Los Angeles,WA,95480,2021,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95,0,9,478505822,POINT (-122.62174941336889 46.168292014432026),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP304,San Francisco,San Francisco,WA,94956,2020,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,244,0,12,796855001,POINT (-122.95729920335339 47.09215828178715),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP305,Multnomah,Portland,WA,97813,2015,Tesla,Model S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,229,0,33,620617561,POINT (-122.08100019257725 47.67320669334234),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP306,King,Seattle,WA,95947,2016,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,260,0,38,544438108,POINT (-121.42280498523375 47.2257492841405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP307,San Francisco,San Francisco,WA,97680,2017,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,11,650480884,POINT (-122.51807699652096 47.53676343979973),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP308,Multnomah,Portland,WA,94472,2023,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,225,0,27,994207339,POINT (-121.57327469353528 46.57806502912799),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP309,Multnomah,Portland,WA,92291,2024,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,40,117813311,POINT (-121.60825567289191 46.56213289614705),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP310,San Francisco,San Francisco,WA,91266,2019,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,261,0,34,422914857,POINT (-122.05376262033876 46.07016584259094),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP311,San Francisco,San Francisco,WA,91894,2023,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,141,0,37,141191035,POINT (-121.88662456188065 46.07094341508137),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP312,Multnomah,Portland,WA,90129,2018,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,5,140948788,POINT (-121.498697461603 47.21201280447971),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP313,Los Angeles,Los Angeles,WA,92780,2021,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,79,0,47,250877717,POINT (-122.6980174254711 46.663826639388176),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP314,San Francisco,San Francisco,WA,97247,2015,Tesla,Model 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136,0,3,249461331,POINT (-121.41913146942622 47.44023590062098),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP315,San Francisco,San Francisco,WA,92556,2017,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,201,0,44,841365037,POINT (-122.5295112726199 47.79444126804199),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP316,King,Seattle,WA,93071,2023,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161,0,14,991381367,POINT (-122.88038255699293 47.294301655368365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP317,Los Angeles,Los Angeles,WA,96759,2021,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,291,0,4,200774117,POINT (-122.48124814733114 46.96902475302847),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP318,King,Bellevue,WA,90246,2021,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134,0,49,838153611,POINT (-121.01709442786581 46.84872300995463),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP319,King,Seattle,WA,98788,2023,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,256,0,29,961998578,POINT (-122.6227879087723 46.6484834706552),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP320,San Francisco,San Francisco,WA,97177,2021,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,121,0,4,170832103,POINT (-122.88242801580103 46.41240187474797),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP321,San Francisco,San Francisco,WA,92518,2018,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,89,0,18,920107431,POINT (-121.51407838265106 47.15218156779474),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP322,Los Angeles,Los Angeles,WA,90049,2018,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,113,0,12,561144146,POINT (-122.46189357972895 47.31746199066709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP323,King,Seattle,WA,91007,2017,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,68,0,19,750951992,POINT (-122.68699579926648 46.81979474574942),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP324,King,Seattle,WA,94759,2020,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,296,0,42,339802799,POINT (-121.0846291053756 47.218297266628504),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP325,Los Angeles,Los Angeles,WA,98313,2024,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,109,0,29,927374104,POINT (-122.74856414767899 47.14795924629261),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP326,San Francisco,San Francisco,WA,96411,2017,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,283,0,46,224209578,POINT (-121.70109407605959 46.20996842584275),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP327,San Francisco,San Francisco,WA,93265,2023,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159,0,24,917555296,POINT (-122.00352672620471 47.782062063660575),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP328,King,Seattle,WA,96591,2017,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186,0,12,768235418,POINT (-122.55708083043986 46.61373932497124),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP329,Multnomah,Portland,WA,97425,2024,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,154,0,20,520850524,POINT (-122.42800396021887 47.57376897586527),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP330,Multnomah,Portland,WA,99698,2016,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,216,0,22,276988177,POINT (-121.89439343611463 47.45264009476111),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP331,Multnomah,Portland,WA,96919,2016,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90,0,4,582102757,POINT (-121.15059456259509 46.56883158802909),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP332,Multnomah,Portland,WA,98824,2017,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,154,0,19,102487416,POINT (-121.83265267802564 47.975747133450206),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP333,King,Seattle,WA,93446,2023,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,78,0,40,953570006,POINT (-122.68287004337203 47.448970045480024),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP334,San Francisco,San Francisco,WA,96184,2023,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,133,0,41,581041358,POINT (-122.25829847066815 46.22862818291521),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP335,San Francisco,San Francisco,WA,95991,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,71,0,21,149538654,POINT (-122.51013693166827 47.672902490461745),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP336,Los Angeles,Los Angeles,WA,90628,2016,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,222,0,7,485247344,POINT (-121.48430025393054 47.11590023921732),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP337,Los Angeles,Los Angeles,WA,96560,2017,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,95,0,41,414793922,POINT (-121.84496613780887 46.663497852160376),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP338,Los Angeles,Los Angeles,WA,90314,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,63,0,38,589065158,POINT (-122.00390960418109 47.5355070126118),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP339,King,Bellevue,WA,94118,2015,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199,0,33,184572515,POINT (-122.16557000903023 46.81684074205438),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP340,King,Seattle,WA,90390,2018,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,246,0,26,605562391,POINT (-122.29787219343088 47.009489985138345),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP341,King,Bellevue,WA,90945,2022,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207,0,4,517914177,POINT (-121.91563032347231 47.84747464187165),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP342,Multnomah,Portland,WA,96980,2023,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,136,0,10,921959683,POINT (-121.37297216104783 47.66641012456561),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP343,Los Angeles,Los Angeles,WA,91855,2023,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,167,0,34,129508179,POINT (-122.70600650932711 46.660876252285874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP344,King,Bellevue,WA,92344,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90,0,23,359593700,POINT (-121.51077592868806 46.54218622633899),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP345,King,Bellevue,WA,96778,2020,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,163,0,21,811703669,POINT (-121.96845304172452 46.53800141301115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP346,Multnomah,Portland,WA,90848,2015,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137,0,25,921385719,POINT (-121.179293337352 46.87499024384445),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP347,San Francisco,San Francisco,WA,91875,2015,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,231,0,4,505839563,POINT (-122.70283311865745 47.5788506752651),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP348,Multnomah,Portland,WA,97572,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,232,0,28,880227277,POINT (-122.14003550526773 47.63665660783297),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP349,King,Seattle,WA,91192,2016,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,258,0,42,137347706,POINT (-121.98439477848392 46.451212202861086),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP350,San Francisco,San Francisco,WA,91208,2018,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,279,0,25,768563425,POINT (-121.02833955640321 47.670121179643),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP351,King,Seattle,WA,95509,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,295,0,36,202116206,POINT (-121.52454229879298 47.979501736624364),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP352,San Francisco,San Francisco,WA,96536,2023,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255,0,2,980787202,POINT (-122.57428082121355 47.238687796227644),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP353,San Francisco,San Francisco,WA,97255,2020,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,278,0,40,642043617,POINT (-122.78405455353428 46.7089435376521),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP354,Multnomah,Portland,WA,97301,2017,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,82,0,15,359266641,POINT (-121.37385132551717 46.07666429312182),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP355,Multnomah,Portland,WA,95172,2017,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,249,0,13,725839497,POINT (-121.40530421871719 47.713848431840056),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP356,King,Bellevue,WA,92381,2016,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159,0,27,840288285,POINT (-121.69720874656477 46.030931271355286),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP357,King,Bellevue,WA,99840,2017,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,0,15,519307980,POINT (-121.19162588496866 46.38250609680578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP358,King,Seattle,WA,94561,2023,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,43,434530314,POINT (-121.44940423215232 46.64524951445449),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP359,King,Bellevue,WA,97070,2017,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,239,0,45,193832117,POINT (-122.60132338271441 46.04914731478044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP360,King,Bellevue,WA,93843,2023,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190,0,31,216830567,POINT (-122.51812258844059 46.50485323124472),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP361,San Francisco,San Francisco,WA,96502,2023,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,293,0,28,281793533,POINT (-122.81267397804648 46.5515685330886),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP362,Multnomah,Portland,WA,90237,2019,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,124,0,6,922622983,POINT (-122.92627284341663 46.969985519025535),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP363,Los Angeles,Los Angeles,WA,97149,2015,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,33,547513387,POINT (-122.29325807589545 47.15359473316083),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP364,King,Seattle,WA,93635,2024,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,123,0,32,761812876,POINT (-122.04706918021462 47.18037337739849),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP365,Los Angeles,Los Angeles,WA,97935,2017,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,85,0,23,878389305,POINT (-121.17117546870958 47.95436247170995),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP366,Los Angeles,Los Angeles,WA,92937,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104,0,38,685410034,POINT (-121.39520388585534 47.11394458259264),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
